UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178694572;2007-05-09T07:09:32Z;-33,879396;151,204923;13;17.38302;0;0;No Data;No Data
1178694573;2007-05-09T07:09:33Z;-33,879351;151,204904;13;17.38832;0;0;No Data;No Data
1178694576;2007-05-09T07:09:36Z;-33,879275;151,204808;13;17.40047;0;0;No Data;No Data
1178694580;2007-05-09T07:09:40Z;-33,879400;151,204738;13;17.41586;0;0;No Data;No Data
1178694582;2007-05-09T07:09:42Z;-33,879477;151,204721;13;17.42467;0;0;No Data;No Data
1178694585;2007-05-09T07:09:45Z;-33,879571;151,204686;21;17.43563;0;0;No Data;No Data
1178694589;2007-05-09T07:09:49Z;-33,879726;151,204653;21;17.45317;0;0;No Data;No Data
1178694593;2007-05-09T07:09:53Z;-33,879865;151,204639;21;17.46875;0;0;No Data;No Data
1178694597;2007-05-09T07:09:57Z;-33,880019;151,204643;21;17.48599;0;0;No Data;No Data
1178694603;2007-05-09T07:10:03Z;-33,880251;151,204649;21;17.51185;0;0;No Data;No Data
1178694607;2007-05-09T07:10:07Z;-33,880405;151,204635;24;17.52914;0;0;No Data;No Data
1178694611;2007-05-09T07:10:11Z;-33,880560;151,204621;26;17.5465;0;0;No Data;No Data
1178694615;2007-05-09T07:10:15Z;-33,880715;151,204606;26;17.56383;0;0;No Data;No Data
1178694620;2007-05-09T07:10:20Z;-33,880900;151,204593;26;17.58453;0;0;No Data;No Data
1178694626;2007-05-09T07:10:26Z;-33,881101;151,204580;26;17.60701;0;0;No Data;No Data
1178694630;2007-05-09T07:10:30Z;-33,881271;151,204584;31;17.62598;0;0;No Data;No Data
1178694634;2007-05-09T07:10:34Z;-33,881394;151,204588;31;17.63977;0;0;No Data;No Data
1178694636;2007-05-09T07:10:36Z;-33,881487;151,204590;31;17.65017;0;0;No Data;No Data
1178694639;2007-05-09T07:10:39Z;-33,881611;151,204575;31;17.66406;0;0;No Data;No Data
1178694643;2007-05-09T07:10:43Z;-33,881734;151,204560;31;17.67792;0;0;No Data;No Data
1178694646;2007-05-09T07:10:46Z;-33,881843;151,204544;31;17.69017;0;0;No Data;No Data
1178694649;2007-05-09T07:10:49Z;-33,881967;151,204529;31;17.70405;0;0;No Data;No Data
1178694653;2007-05-09T07:10:53Z;-33,882122;151,204496;20;17.72157;0;0;No Data;No Data
1178694657;2007-05-09T07:10:57Z;-33,882277;151,204463;20;17.73909;0;0;No Data;No Data
1178694662;2007-05-09T07:11:02Z;-33,882431;151,204449;20;17.75636;0;0;No Data;No Data
1178694665;2007-05-09T07:11:05Z;-33,882540;151,204415;20;17.76894;0;0;No Data;No Data
1178694667;2007-05-09T07:11:07Z;-33,882617;151,204417;20;17.77758;0;0;No Data;No Data
1178694668;2007-05-09T07:11:08Z;-33,882679;151,204400;20;17.78472;0;0;No Data;No Data
1178694672;2007-05-09T07:11:12Z;-33,882803;151,204385;20;17.79864;0;0;No Data;No Data
1178694673;2007-05-09T07:11:13Z;-33,882865;151,204386;20;17.80556;0;0;No Data;No Data
1178694675;2007-05-09T07:11:15Z;-33,882911;151,204369;22;17.81099;0;0;No Data;No Data
1178694677;2007-05-09T07:11:17Z;-33,883005;151,204334;22;17.82193;0;0;No Data;No Data
1178694678;2007-05-09T07:11:18Z;-33,883006;151,204279;22;17.827;0;0;No Data;No Data
1178694682;2007-05-09T07:11:22Z;-33,882899;151,204201;20;17.84083;0;0;No Data;No Data
1178694683;2007-05-09T07:11:23Z;-33,882868;151,204200;20;17.84421;0;0;No Data;No Data
1178694685;2007-05-09T07:11:25Z;-33,882776;151,204179;20;17.85457;0;0;No Data;No Data
1178694688;2007-05-09T07:11:28Z;-33,882683;151,204177;20;17.86483;0;0;No Data;No Data
1178694691;2007-05-09T07:11:31Z;-33,882545;151,204173;20;17.8802;0;0;No Data;No Data
1178694693;2007-05-09T07:11:33Z;-33,882467;151,204171;20;17.88879;0;0;No Data;No Data
1178694696;2007-05-09T07:11:36Z;-33,882375;151,204168;20;17.899;0;0;No Data;No Data
1178694699;2007-05-09T07:11:39Z;-33,882267;151,204165;20;17.91099;0;0;No Data;No Data
1178694702;2007-05-09T07:11:42Z;-33,882143;151,204199;20;17.92515;0;0;No Data;No Data
1178694705;2007-05-09T07:11:45Z;-33,882018;151,204233;20;17.93932;0;0;No Data;No Data
1178694708;2007-05-09T07:11:48Z;-33,881925;151,204268;31;17.95009;0;0;No Data;No Data
1178694711;2007-05-09T07:11:51Z;-33,881802;151,204264;31;17.96376;0;0;No Data;No Data
1178694714;2007-05-09T07:11:54Z;-33,881709;151,204280;31;17.97419;0;0;No Data;No Data
1178694718;2007-05-09T07:11:58Z;-33,881554;151,204295;31;17.99143;0;0;No Data;No Data
1178694721;2007-05-09T07:12:01Z;-33,881430;151,204310;31;18.00521;0;0;No Data;No Data
1178694724;2007-05-09T07:12:04Z;-33,881322;151,204325;31;18.01726;0;0;No Data;No Data
1178694728;2007-05-09T07:12:08Z;-33,881167;151,204340;26;18.03447;0;0;No Data;No Data
1178694734;2007-05-09T07:12:14Z;-33,880966;151,204353;26;18.05677;0;0;No Data;No Data
1178694738;2007-05-09T07:12:18Z;-33,880797;151,204348;26;18.07556;0;0;No Data;No Data
1178694742;2007-05-09T07:12:22Z;-33,880642;151,204344;26;18.09271;0;0;No Data;No Data
1178694746;2007-05-09T07:12:26Z;-33,880488;151,204340;26;18.10979;0;0;No Data;No Data
1178694750;2007-05-09T07:12:30Z;-33,880349;151,204354;21;18.12528;0;0;No Data;No Data
1178694755;2007-05-09T07:12:35Z;-33,880148;151,204386;21;18.14784;0;0;No Data;No Data
1178694761;2007-05-09T07:12:41Z;-33,879946;151,204418;21;18.17043;0;0;No Data;No Data
1178694765;2007-05-09T07:12:45Z;-33,879792;151,204432;21;18.18761;0;0;No Data;No Data
1178694770;2007-05-09T07:12:50Z;-33,879606;151,204446;21;18.20828;0;0;No Data;No Data
1178694772;2007-05-09T07:12:52Z;-33,879529;151,204444;17;18.21679;0;0;No Data;No Data
1178694774;2007-05-09T07:12:54Z;-33,879467;151,204442;17;18.2236;0;0;No Data;No Data
1178694776;2007-05-09T07:12:56Z;-33,879375;151,204439;17;18.23382;0;0;No Data;No Data
1178694779;2007-05-09T07:12:59Z;-33,879267;151,204436;17;18.24582;0;0;No Data;No Data
1178694781;2007-05-09T07:13:01Z;-33,879191;151,204378;17;18.25578;0;0;No Data;No Data
1178694782;2007-05-09T07:13:02Z;-33,879191;151,204360;17;18.25741;0;0;No Data;No Data
1178694785;2007-05-09T07:13:05Z;-33,879285;151,204288;17;18.26983;0;0;No Data;No Data
1178694788;2007-05-09T07:13:08Z;-33,879379;151,204235;17;18.28138;0;0;No Data;No Data
1178694789;2007-05-09T07:13:09Z;-33,879441;151,204218;17;18.28847;0;0;No Data;No Data
1178694793;2007-05-09T07:13:13Z;-33,879564;151,204203;21;18.30234;0;0;No Data;No Data
1178694796;2007-05-09T07:13:16Z;-33,879688;151,204188;21;18.3163;0;0;No Data;No Data
1178694801;2007-05-09T07:13:21Z;-33,879874;151,204155;21;18.33729;0;0;No Data;No Data
1178694806;2007-05-09T07:13:26Z;-33,880075;151,204124;21;18.35995;0;0;No Data;No Data
1178694810;2007-05-09T07:13:30Z;-33,880199;151,204109;21;18.3739;0;0;No Data;No Data
1178694816;2007-05-09T07:13:36Z;-33,880446;151,204097;26;18.40152;0;0;No Data;No Data
1178694823;2007-05-09T07:13:43Z;-33,880678;151,204103;26;18.4274;0;0;No Data;No Data
1178694827;2007-05-09T07:13:47Z;-33,880832;151,204107;26;18.44463;0;0;No Data;No Data
1178694832;2007-05-09T07:13:52Z;-33,881018;151,204094;26;18.46539;0;0;No Data;No Data
1178694835;2007-05-09T07:13:55Z;-33,881157;151,204098;26;18.48087;0;0;No Data;No Data
1178694838;2007-05-09T07:13:58Z;-33,881249;151,204082;31;18.49132;0;0;No Data;No Data
1178694840;2007-05-09T07:14:00Z;-33,881342;151,204066;31;18.50188;0;0;No Data;No Data
1178694843;2007-05-09T07:14:03Z;-33,881451;151,204031;31;18.51448;0;0;No Data;No Data
1178694849;2007-05-09T07:14:09Z;-33,881669;151,203963;31;18.53954;0;0;No Data;No Data
1178694852;2007-05-09T07:14:12Z;-33,881777;151,203929;31;18.55204;0;0;No Data;No Data
1178694855;2007-05-09T07:14:15Z;-33,881855;151,203912;31;18.56088;0;0;No Data;No Data
1178694858;2007-05-09T07:14:18Z;-33,881979;151,203879;31;18.57506;0;0;No Data;No Data
1178694861;2007-05-09T07:14:21Z;-33,882103;151,203863;20;18.58895;0;0;No Data;No Data
1178694864;2007-05-09T07:14:24Z;-33,882196;151,203847;20;18.59941;0;0;No Data;No Data
1178694867;2007-05-09T07:14:27Z;-33,882319;151,203832;20;18.61327;0;0;No Data;No Data
1178694869;2007-05-09T07:14:29Z;-33,882381;151,203834;20;18.62024;0;0;No Data;No Data
1178694871;2007-05-09T07:14:31Z;-33,882321;151,203739;26;18.63118;0;0;No Data;No Data
1178694874;2007-05-09T07:14:34Z;-33,882214;151,203699;26;18.6436;0;0;No Data;No Data
1178694879;2007-05-09T07:14:39Z;-33,882044;151,203676;26;18.66254;0;0;No Data;No Data
1178694885;2007-05-09T07:14:45Z;-33,881828;151,203670;25;18.68649;0;0;No Data;No Data
1178694889;2007-05-09T07:14:49Z;-33,881658;151,203721;25;18.70599;0;0;No Data;No Data
1178694894;2007-05-09T07:14:54Z;-33,881487;151,203791;25;18.7261;0;0;No Data;No Data
1178694898;2007-05-09T07:14:58Z;-33,881332;151,203824;31;18.74362;0;0;No Data;No Data
1178694901;2007-05-09T07:15:01Z;-33,881223;151,203839;31;18.75577;0;0;No Data;No Data
1178694906;2007-05-09T07:15:06Z;-33,881068;151,203872;26;18.77323;0;0;No Data;No Data
1178694909;2007-05-09T07:15:09Z;-33,880959;151,203906;26;18.78568;0;0;No Data;No Data
1178694912;2007-05-09T07:15:12Z;-33,880820;151,203921;26;18.80114;0;0;No Data;No Data
1178694916;2007-05-09T07:15:16Z;-33,880681;151,203917;26;18.81652;0;0;No Data;No Data
1178694921;2007-05-09T07:15:21Z;-33,880496;151,203931;26;18.83712;0;0;No Data;No Data
1178694925;2007-05-09T07:15:25Z;-33,880342;151,203927;21;18.85426;0;0;No Data;No Data
1178694929;2007-05-09T07:15:29Z;-33,880187;151,203922;21;18.87143;0;0;No Data;No Data
1178694935;2007-05-09T07:15:35Z;-33,879971;151,203916;21;18.8954;0;0;No Data;No Data
1178694941;2007-05-09T07:15:41Z;-33,879755;151,203910;21;18.91937;0;0;No Data;No Data
1178694945;2007-05-09T07:15:45Z;-33,879601;151,203906;21;18.93647;0;0;No Data;No Data
1178694948;2007-05-09T07:15:48Z;-33,879477;151,203940;17;18.95061;0;0;No Data;No Data
1178694950;2007-05-09T07:15:50Z;-33,879415;151,203938;17;18.95745;0;0;No Data;No Data
1178694953;2007-05-09T07:15:53Z;-33,879307;151,203935;17;18.96941;0;0;No Data;No Data
1178694955;2007-05-09T07:15:55Z;-33,879231;151,203896;17;18.97857;0;0;No Data;No Data
1178694956;2007-05-09T07:15:56Z;-33,879232;151,203822;17;18.98539;0;0;No Data;No Data
1178694957;2007-05-09T07:15:57Z;-33,879248;151,203785;16;18.98924;0;0;No Data;No Data
1178694961;2007-05-09T07:16:01Z;-33,879373;151,203695;16;19.00549;0;0;No Data;No Data
1178694965;2007-05-09T07:16:05Z;-33,879498;151,203662;16;19.01973;0;0;No Data;No Data
1178694968;2007-05-09T07:16:08Z;-33,879621;151,203646;26;19.03358;0;0;No Data;No Data
1178694972;2007-05-09T07:16:12Z;-33,879761;151,203613;26;19.04949;0;0;No Data;No Data
1178694976;2007-05-09T07:16:16Z;-33,879900;151,203617;26;19.065;0;0;No Data;No Data
1178694980;2007-05-09T07:16:20Z;-33,880070;151,203603;26;19.084;0;0;No Data;No Data
1178694983;2007-05-09T07:16:23Z;-33,880178;151,203587;26;19.09618;0;0;No Data;No Data
1178694986;2007-05-09T07:16:26Z;-33,880271;151,203590;26;19.10657;0;0;No Data;No Data
1178694989;2007-05-09T07:16:29Z;-33,880394;151,203593;27;19.12034;0;0;No Data;No Data
1178694991;2007-05-09T07:16:31Z;-33,880487;151,203577;27;19.13086;0;0;No Data;No Data
1178694996;2007-05-09T07:16:36Z;-33,880641;151,203581;27;19.14811;0;0;No Data;No Data
1178694998;2007-05-09T07:16:38Z;-33,880734;151,203565;27;19.15865;0;0;No Data;No Data
1178695001;2007-05-09T07:16:41Z;-33,880827;151,203549;27;19.16918;0;0;No Data;No Data
1178695004;2007-05-09T07:16:44Z;-33,880951;151,203534;27;19.18311;0;0;No Data;No Data
1178695006;2007-05-09T07:16:46Z;-33,881044;151,203518;27;19.19361;0;0;No Data;No Data
1178695009;2007-05-09T07:16:49Z;-33,881121;151,203502;27;19.20242;0;0;No Data;No Data
1178695012;2007-05-09T07:16:52Z;-33,881230;151,203486;25;19.21468;0;0;No Data;No Data
1178695015;2007-05-09T07:16:55Z;-33,881339;151,203452;25;19.22721;0;0;No Data;No Data
1178695017;2007-05-09T07:16:57Z;-33,881402;151,203361;25;19.23819;0;0;No Data;No Data
1178695019;2007-05-09T07:16:59Z;-33,881357;151,203304;25;19.24543;0;0;No Data;No Data
1178695023;2007-05-09T07:17:03Z;-33,881219;151,203263;25;19.26124;0;0;No Data;No Data
1178695026;2007-05-09T07:17:06Z;-33,881080;151,203259;27;19.27669;0;0;No Data;No Data
1178695031;2007-05-09T07:17:11Z;-33,880895;151,203254;27;19.29728;0;0;No Data;No Data
1178695038;2007-05-09T07:17:18Z;-33,880661;151,203340;27;19.32444;0;0;No Data;No Data
1178695041;2007-05-09T07:17:21Z;-33,880537;151,203374;27;19.33853;0;0;No Data;No Data
1178695045;2007-05-09T07:17:25Z;-33,880413;151,203426;27;19.35315;0;0;No Data;No Data
1178695048;2007-05-09T07:17:28Z;-33,880305;151,203423;26;19.36515;0;0;No Data;No Data
1178695050;2007-05-09T07:17:30Z;-33,880212;151,203440;26;19.37558;0;0;No Data;No Data
1178695054;2007-05-09T07:17:34Z;-33,880073;151,203454;26;19.3911;0;0;No Data;No Data
1178695057;2007-05-09T07:17:37Z;-33,879949;151,203451;26;19.40483;0;0;No Data;No Data
1178695060;2007-05-09T07:17:40Z;-33,879826;151,203448;26;19.4185;0;0;No Data;No Data
1178695064;2007-05-09T07:17:44Z;-33,879702;151,203463;26;19.43233;0;0;No Data;No Data
1178695067;2007-05-09T07:17:47Z;-33,879593;151,203497;26;19.4448;0;0;No Data;No Data
1178695071;2007-05-09T07:17:51Z;-33,879454;151,203530;16;19.46057;0;0;No Data;No Data
1178695074;2007-05-09T07:17:54Z;-33,879345;151,203564;16;19.47308;0;0;No Data;No Data
1178695076;2007-05-09T07:17:56Z;-33,879237;151,203562;16;19.48505;0;0;No Data;No Data
1178695079;2007-05-09T07:17:59Z;-33,879144;151,203559;16;19.49531;0;0;No Data;No Data
1178695080;2007-05-09T07:18:00Z;-33,879099;151,203521;16;19.5014;0;0;No Data;No Data
1178695084;2007-05-09T07:18:04Z;-33,879209;151,203393;16;19.51843;0;0;No Data;No Data
1178695089;2007-05-09T07:18:09Z;-33,879365;151,203323;27;19.53699;0;0;No Data;No Data
1178695093;2007-05-09T07:18:13Z;-33,879535;151,203291;16;19.55624;0;0;No Data;No Data
1178695099;2007-05-09T07:18:19Z;-33,879737;151,203259;26;19.57893;0;0;No Data;No Data
1178695104;2007-05-09T07:18:24Z;-33,879922;151,203246;26;19.59964;0;0;No Data;No Data
1178695110;2007-05-09T07:18:30Z;-33,880139;151,203214;26;19.62401;0;0;No Data;No Data
1178695115;2007-05-09T07:18:35Z;-33,880340;151,203183;26;19.64664;0;0;No Data;No Data
1178695117;2007-05-09T07:18:37Z;-33,880417;151,203185;27;19.65531;0;0;No Data;No Data
1178695121;2007-05-09T07:18:41Z;-33,880541;151,203170;27;19.66925;0;0;No Data;No Data
1178695124;2007-05-09T07:18:44Z;-33,880666;151,203117;27;19.68399;0;0;No Data;No Data
1178695126;2007-05-09T07:18:46Z;-33,880620;151,203079;27;19.69013;0;0;No Data;No Data
1178695129;2007-05-09T07:18:49Z;-33,880513;151,203020;27;19.70315;0;0;No Data;No Data
1178695133;2007-05-09T07:18:53Z;-33,880375;151,202979;16;19.71892;0;0;No Data;No Data
1178695139;2007-05-09T07:18:59Z;-33,880128;151,202972;17;19.74636;0;0;No Data;No Data
1178695145;2007-05-09T07:19:05Z;-33,879927;151,203004;26;19.76891;0;0;No Data;No Data
1178695148;2007-05-09T07:19:08Z;-33,879788;151,203019;26;19.78445;0;0;No Data;No Data
1178695154;2007-05-09T07:19:14Z;-33,879570;151,203069;26;19.80905;0;0;No Data;No Data
1178695158;2007-05-09T07:19:18Z;-33,879446;151,203102;16;19.82312;0;0;No Data;No Data
1178695160;2007-05-09T07:19:20Z;-33,879369;151,203119;16;19.83181;0;0;No Data;No Data
1178695163;2007-05-09T07:19:23Z;-33,879230;151,203115;16;19.84724;0;0;No Data;No Data
1178695165;2007-05-09T07:19:25Z;-33,879153;151,203113;16;19.85578;0;0;No Data;No Data
1178695166;2007-05-09T07:19:26Z;-33,879122;151,203093;16;19.85957;0;0;No Data;No Data
1178695168;2007-05-09T07:19:28Z;-33,879155;151,203020;16;19.86722;0;0;No Data;No Data
1178695172;2007-05-09T07:19:32Z;-33,879234;151,202892;9;19.88197;0;0;No Data;No Data
1178695175;2007-05-09T07:19:35Z;-33,879343;151,202839;9;19.89511;0;0;No Data;No Data
1178695178;2007-05-09T07:19:38Z;-33,879467;151,202805;9;19.90934;0;0;No Data;No Data
1178695180;2007-05-09T07:19:40Z;-33,879545;151,202808;9;19.91803;0;0;No Data;No Data
1178695183;2007-05-09T07:19:43Z;-33,879637;151,202810;17;19.92834;0;0;No Data;No Data
1178695185;2007-05-09T07:19:45Z;-33,879715;151,202775;17;19.93764;0;0;No Data;No Data
1178695187;2007-05-09T07:19:47Z;-33,879639;151,202717;17;19.94759;0;0;No Data;No Data
1178695190;2007-05-09T07:19:50Z;-33,879531;151,202696;9;19.95969;0;0;No Data;No Data
1178695193;2007-05-09T07:19:53Z;-33,879424;151,202674;9;19.97176;0;0;No Data;No Data
1178695195;2007-05-09T07:19:55Z;-33,879347;151,202653;9;19.98051;0;0;No Data;No Data
1178695198;2007-05-09T07:19:58Z;-33,879254;151,202651;9;19.99079;0;0;No Data;No Data
1178695199;2007-05-09T07:19:59Z;-33,879238;151,202688;9;19.99463;0;0;No Data;No Data
1178695208;2007-05-09T07:20:08Z;-33,879307;151,203099;16;20.03341;0;0;No Data;No Data
1178695214;2007-05-09T07:20:14Z;-33,879333;151,203360;16;20.05773;0;0;No Data;No Data
1178695218;2007-05-09T07:20:18Z;-33,879345;151,203564;16;20.07673;0;0;No Data;No Data
1178695222;2007-05-09T07:20:22Z;-33,879373;151,203714;16;20.091;0;0;No Data;No Data
1178695227;2007-05-09T07:20:27Z;-33,879446;151,203921;17;20.11183;0;0;No Data;No Data
1178695234;2007-05-09T07:20:34Z;-33,879534;151,204202;17;20.13963;0;0;No Data;No Data
1178695239;2007-05-09T07:20:39Z;-33,879575;151,204445;21;20.1626;0;0;No Data;No Data
1178695244;2007-05-09T07:20:44Z;-33,879586;151,204687;21;20.18504;0;0;No Data;No Data
1178695252;2007-05-09T07:20:52Z;-33,879642;151,205023;21;20.21677;0;0;No Data;No Data
1178695261;2007-05-09T07:21:01Z;-33,879665;151,205414;21;20.25307;0;0;No Data;No Data
1178695268;2007-05-09T07:21:08Z;-33,879752;151,205714;24;20.28252;0;0;No Data;No Data
1178695276;2007-05-09T07:21:16Z;-33,879823;151,206051;24;20.31469;0;0;No Data;No Data
1178695278;2007-05-09T07:21:18Z;-33,879836;151,206163;24;20.32517;0;0;No Data;No Data
1178695287;2007-05-09T07:21:27Z;-33,879906;151,206574;20;20.36397;0;0;No Data;No Data
1178695295;2007-05-09T07:21:35Z;-33,879945;151,206928;20;20.39704;0;0;No Data;No Data
1178695302;2007-05-09T07:21:42Z;-33,879955;151,207207;25;20.42293;0;0;No Data;No Data
1178695310;2007-05-09T07:21:50Z;-33,880025;151,207581;25;20.45845;0;0;No Data;No Data
1178695313;2007-05-09T07:21:53Z;-33,880054;151,207694;25;20.46941;0;0;No Data;No Data
1178695317;2007-05-09T07:21:57Z;-33,880082;151,207880;25;20.48695;0;0;No Data;No Data
1178695323;2007-05-09T07:22:03Z;-33,880153;151,208161;32;20.51418;0;0;No Data;No Data
1178695331;2007-05-09T07:22:11Z;-33,880178;151,208497;32;20.54536;0;0;No Data;No Data
1178695336;2007-05-09T07:22:16Z;-33,880189;151,208720;32;20.56605;0;0;No Data;No Data
1178695340;2007-05-09T07:22:20Z;-33,880232;151,208888;22;20.58241;0;0;No Data;No Data
1178695342;2007-05-09T07:22:22Z;-33,880230;151,209000;22;20.59281;0;0;No Data;No Data
1178695346;2007-05-09T07:22:26Z;-33,880274;151,209150;22;20.60756;0;0;No Data;No Data
1178695349;2007-05-09T07:22:29Z;-33,880302;151,209299;22;20.62177;0;0;No Data;No Data
1178695354;2007-05-09T07:22:34Z;-33,880329;151,209505;22;20.64107;0;0;No Data;No Data
1178695356;2007-05-09T07:22:36Z;-33,880327;151,209598;22;20.64969;0;0;No Data;No Data
1178695359;2007-05-09T07:22:39Z;-33,880356;151,209710;31;20.66059;0;0;No Data;No Data
1178695362;2007-05-09T07:22:42Z;-33,880368;151,209878;31;20.6762;0;0;No Data;No Data
1178695365;2007-05-09T07:22:45Z;-33,880396;151,210009;28;20.68874;0;0;No Data;No Data
1178695367;2007-05-09T07:22:47Z;-33,880426;151,210065;28;20.695;0;0;No Data;No Data
1178695369;2007-05-09T07:22:49Z;-33,880487;151,210104;28;20.70277;0;0;No Data;No Data
1178695370;2007-05-09T07:22:50Z;-33,880533;151,210105;28;20.70799;0;0;No Data;No Data
1178695373;2007-05-09T07:22:53Z;-33,880551;151,209976;28;20.72007;0;0;No Data;No Data
1178695376;2007-05-09T07:22:56Z;-33,880554;151,209846;28;20.73208;0;0;No Data;No Data
1178695381;2007-05-09T07:23:01Z;-33,880574;151,209604;20;20.75447;0;0;No Data;No Data
1178695385;2007-05-09T07:23:05Z;-33,880546;151,209436;20;20.77022;0;0;No Data;No Data
1178695390;2007-05-09T07:23:10Z;-33,880504;151,209231;20;20.78972;0;0;No Data;No Data
1178695399;2007-05-09T07:23:19Z;-33,880450;151,208820;20;20.82812;0;0;No Data;No Data
1178695412;2007-05-09T07:23:32Z;-33,880415;151,208206;20;20.885;0;0;No Data;No Data
1178695416;2007-05-09T07:23:36Z;-33,880387;151,208056;20;20.89916;0;0;No Data;No Data
1178695425;2007-05-09T07:23:45Z;-33,880302;151,207663;25;20.93663;0;0;No Data;No Data
1178695432;2007-05-09T07:23:52Z;-33,880231;151,207326;25;20.96866;0;0;No Data;No Data
1178695441;2007-05-09T07:24:01Z;-33,880145;151,206971;20;21.00279;0;0;No Data;No Data
1178695450;2007-05-09T07:24:10Z;-33,880076;151,206541;20;21.04319;0;0;No Data;No Data
1178695455;2007-05-09T07:24:15Z;-33,880034;151,206336;20;21.0627;0;0;No Data;No Data
1178695460;2007-05-09T07:24:20Z;-33,879960;151,206129;24;21.08346;0;0;No Data;No Data
1178695467;2007-05-09T07:24:27Z;-33,879889;151,205829;24;21.1122;0;0;No Data;No Data
1178695475;2007-05-09T07:24:35Z;-33,879787;151,205473;24;21.1469;0;0;No Data;No Data
1178695482;2007-05-09T07:24:42Z;-33,879700;151,205211;21;21.17296;0;0;No Data;No Data
1178695490;2007-05-09T07:24:50Z;-33,879645;151,204837;21;21.20799;0;0;No Data;No Data
1178695492;2007-05-09T07:24:52Z;-33,879631;151,204744;21;21.21667;0;0;No Data;No Data
1178695498;2007-05-09T07:24:58Z;-33,879590;151,204482;21;21.24122;0;0;No Data;No Data
1178695504;2007-05-09T07:25:04Z;-33,879518;151,204202;17;21.26829;0;0;No Data;No Data
1178695506;2007-05-09T07:25:06Z;-33,879505;151,204108;17;21.27704;0;0;No Data;No Data
1178695512;2007-05-09T07:25:12Z;-33,879463;151,203865;17;21.29991;0;0;No Data;No Data
1178695517;2007-05-09T07:25:17Z;-33,879405;151,203659;16;21.31995;0;0;No Data;No Data
1178695522;2007-05-09T07:25:22Z;-33,879379;151,203417;16;21.34249;0;0;No Data;No Data
1178695529;2007-05-09T07:25:29Z;-33,879385;151,203101;16;21.37169;0;0;No Data;No Data
1178695533;2007-05-09T07:25:33Z;-33,879373;151,202914;9;21.38894;0;0;No Data;No Data
1178695538;2007-05-09T07:25:38Z;-33,879346;151,202709;9;21.40807;0;0;No Data;No Data
1178695540;2007-05-09T07:25:40Z;-33,879439;151,202693;9;21.41853;0;0;No Data;No Data
1178695543;2007-05-09T07:25:43Z;-33,879546;151,202715;9;21.4307;0;0;No Data;No Data
1178695546;2007-05-09T07:25:46Z;-33,879622;151,202772;17;21.4408;0;0;No Data;No Data
1178695550;2007-05-09T07:25:50Z;-33,879712;151,202924;17;21.45811;0;0;No Data;No Data
1178695555;2007-05-09T07:25:55Z;-33,879739;151,203148;26;21.47904;0;0;No Data;No Data
1178695560;2007-05-09T07:26:00Z;-33,879765;151,203371;26;21.49996;0;0;No Data;No Data
1178695570;2007-05-09T07:26:10Z;-33,879835;151,203801;26;21.54051;0;0;No Data;No Data
1178695580;2007-05-09T07:26:20Z;-33,879872;151,204267;21;21.58383;0;0;No Data;No Data
1178695589;2007-05-09T07:26:29Z;-33,879942;151,204641;21;21.61931;0;0;No Data;No Data
1178695602;2007-05-09T07:26:42Z;-33,880055;151,205220;21;21.67437;0;0;No Data;No Data
1178695615;2007-05-09T07:26:55Z;-33,880152;151,205800;24;21.72906;0;0;No Data;No Data
1178695625;2007-05-09T07:27:05Z;-33,880189;151,206265;24;21.77233;0;0;No Data;No Data
1178695629;2007-05-09T07:27:09Z;-33,880202;151,206415;20;21.78628;0;0;No Data;No Data
1178695642;2007-05-09T07:27:22Z;-33,880222;151,207010;20;21.84137;0;0;No Data;No Data
1178695654;2007-05-09T07:27:34Z;-33,880304;151,207552;25;21.89231;0;0;No Data;No Data
1178695665;2007-05-09T07:27:45Z;-33,880356;151,208055;32;21.93922;0;0;No Data;No Data
1178695677;2007-05-09T07:27:57Z;-33,880393;151,208558;20;21.98596;0;0;No Data;No Data
1178695681;2007-05-09T07:28:01Z;-33,880451;151,208764;20;22.00615;0;0;No Data;No Data
1178695686;2007-05-09T07:28:06Z;-33,880509;151,208970;20;22.02634;0;0;No Data;No Data
1178695693;2007-05-09T07:28:13Z;-33,880565;151,209270;20;22.05477;0;0;No Data;No Data
1178695698;2007-05-09T07:28:18Z;-33,880623;151,209457;20;22.07328;0;0;No Data;No Data
1178695699;2007-05-09T07:28:19Z;-33,880621;151,209531;20;22.0802;0;0;No Data;No Data
1178695704;2007-05-09T07:28:24Z;-33,880664;151,209737;28;22.0999;0;0;No Data;No Data
1178695709;2007-05-09T07:28:29Z;-33,880691;151,209942;28;22.11917;0;0;No Data;No Data
1178695710;2007-05-09T07:28:30Z;-33,880720;151,210018;28;22.12695;0;0;No Data;No Data
1178695713;2007-05-09T07:28:33Z;-33,880796;151,210113;28;22.13917;0;0;No Data;No Data
1178695716;2007-05-09T07:28:36Z;-33,880872;151,210133;28;22.14795;0;0;No Data;No Data
1178695718;2007-05-09T07:28:38Z;-33,880874;151,210040;28;22.15647;0;0;No Data;No Data
1178695729;2007-05-09T07:28:49Z;-33,880884;151,209501;20;22.20621;0;0;No Data;No Data
1178695743;2007-05-09T07:29:03Z;-33,880850;151,208887;20;22.26305;0;0;No Data;No Data
1178695752;2007-05-09T07:29:12Z;-33,880811;151,208495;20;22.29946;0;0;No Data;No Data
